C1	1996	2	29	6.54	 A
C1	1996	3	1	6.0	 A
C1	1996	3	2	5.56	 A
C1	1996	3	3	5.56	 A
C1	1996	3	4	5.23	 A
C1	1996	3	5	5.23	 A
C1	1996	3	6	5.23	 A
C1	1996	3	7	5.23	 A
C1	1996	3	8	5.23	 A
C1	1996	3	9	5.56	 A
C1	1996	3	10	5.23	 A
C1	1996	3	11	5.23	 A
C1	1996	3	12	5.23	 A
C1	1996	3	13	6.65	 A
C1	1996	3	14	6.21	 A
C1	1996	3	15	6.0	 A
C1	1996	3	16	5.89	 A
C1	1996	3	17	5.67	 A
C1	1996	3	18	5.23	 A
C1	1996	3	19	5.23	 A
C1	1996	3	20	5.23	 A
C1	1996	3	21	5.23	 A
C1	1996	3	22	5.23	 A
C1	1996	3	23	5.23	 A
C1	1996	3	24	4.9	 A
C1	1996	3	25	4.9	 A
C1	1996	3	26	4.9	 A
C1	1996	3	27	4.9	 A
C1	1996	3	28	4.9	 A
C1	1996	3	29	4.9	 A
C1	1996	3	30	6.8	 A
C1	1996	3	31	6.43	 A
C1	1996	4	1	5.67	 A
C1	1996	4	2	5.23	 A
C1	1996	4	3	5.23	 A
C1	1996	4	4	5.23	 A
C1	1996	4	5	4.9	 A
C1	1996	4	6	4.9	 A
C1	1996	4	7	4.9	 A
C1	1996	4	8	4.57	 A
C1	1996	4	9	4.57	 A
C1	1996	4	10	4.57	 A
C1	1996	4	11	4.57	 A
C1	1996	4	12	4.25	 A
C1	1996	4	13	4.25	 A
C1	1996	4	14	4.25	 A
C1	1996	4	15	4.9	 A
C1	1996	4	16	4.9	 A
C1	1996	4	17	4.9	 A
C1	1996	4	18	4.9	 A
C1	1996	4	19	4.68	 A
C1	1996	4	20	4.25	 A
C1	1996	4	21	5.34	 A
C1	1996	4	22	4.68	 A
C1	1996	4	23	4.25	 A
C1	1996	4	24	4.9	 A
C1	1996	4	25	4.57	 A
C1	1996	4	26	4.57	 A
C1	1996	4	27	4.57	 A
C1	1996	4	28	4.57	 A
C1	1996	4	29	4.57	 A
C1	1996	4	30	5.12	 A
C1	1996	5	1	5.78	 A
